Subject,Title,Summary,Link
Economics,"The impact of economic policy uncertainties on the volatility of
  European carbon market","The European Union Emission Trading Scheme is a carbon emission allowance trading system designed by Europe to achieve emission reduction targets. The amount of carbon emission caused by production activities is closely related to the socio-economic environment. Therefore, from the perspective of economic policy uncertainty, this article constructs the GARCH-MIDAS-EUEPU and GARCH-MIDAS-GEPU models for investigating the impact of European and global economic policy uncertainty on carbon price fluctuations. The results show that both European and global economic policy uncertainty will exacerbate the long-term volatility of European carbon spot return, with the latter having a stronger impact when the change is the same. Moreover, the volatility of the European carbon spot return can be forecasted better by the predictor, global economic policy uncertainty. This research can provide some implications for market managers in grasping carbon market trends and helping participants control the risk of fluctuations in carbon allowances.",http://arxiv.org/abs/2201.09125v1
Economics,"The Relationship between the Economic and Financial Crises and
  Unemployment Rate in the European Union -- How Institutions Affected Their
  Linkage","This paper aims to estimate the impact of economic and financial crises on the unemployment rate in the European Union, taking also into consideration the institutional specificities, since unemployment was the main channel through which the economic and financial crisis influenced the social developments.. In this context, I performed two institutional clusters depending on their inclusive or extractive institutional features and, in each cases, I computed the crisis effect on unemployment rate over the 2003-2017 period. Both models were estimated by using Panel Estimated Generalized Least Squares method, and are weighted by Period SUR option in order to remove, in advance the possible inconveniences of the models. The institutions proved to be a relevant criterion that drives the impact of economic and financial crises on the unemployment rate, highlighting that countries with inclusive institutions are less vulnerable to economic shocks and are more resilient than countries with extractive institutions. The quality of institutions was also found to have a significant effect on the response of unemployment rate to the dynamic of its drivers.",http://arxiv.org/abs/2201.09125v1
Economics,"Do economic effects of the anti-COVID-19 lockdowns in different regions
  interact through supply chains?","To prevent the spread of COVID-19, many cities, states, and countries have `locked down', restricting economic activities in non-essential sectors. Such lockdowns have substantially shrunk production in most countries. This study examines how the economic effects of lockdowns in different regions interact through supply chains, a network of firms for production, simulating an agent-based model of production on supply-chain data for 1.6 million firms in Japan. We further investigate how the complex network structure affects the interactions of lockdowns, emphasising the role of upstreamness and loops by decomposing supply-chain flows into potential and circular flow components. We find that a region's upstreamness, intensity of loops, and supplier substitutability in supply chains with other regions largely determine the economic effect of the lockdown in the region. In particular, when a region lifts its lockdown, its economic recovery substantially varies depending on whether it lifts lockdown alone or together with another region closely linked through supply chains. These results propose the need for inter-region policy coordination to reduce the economic loss from lockdowns.",http://arxiv.org/abs/2201.09125v1
Economics,Urbanization and Economic Complexity,"Urbanization plays a crucial role in the economic development of every country. The mutual relationship between the urbanization of any country and its economic productive structure is far from being understood. We analyzed the historical evolution of product exports for all countries using the World Trade Web (WTW) with respect to patterns of urbanization from 1995-2010. Using the evolving framework of economic complexity, we reveal that a country's economic development in terms of its production and export of goods, is interwoven with the urbanization process during the early stages of its economic development and growth. Meanwhile in urbanized countries, the reciprocal relation between economic growth and urbanization fades away with respect to its later stages, becoming negligible for countries highly dependent on the export of resources where urbanization is not linked to any structural economic transformation.",http://arxiv.org/abs/2201.09125v1
Economics,"Differentiation of subjects of the Russian Federation according to the
  main parameters of socio-economic development","This article presents the results of a cluster analysis of the regions of the Russian Federation in terms of the main parameters of socio-economic development according to the data presented in the official data sources of the Federal State Statistics Service (Rosstat). Studied and analyzed the domestic and foreign (Eurostat) methodology for assessing the socio-economic development of territories. The aim of the study is to determine the main parameters of territorial differentiation and to identify key indicators that affect the socio-economic development of Russian regions. The authors have carried out a classification of the constituent entities of the Russian Federation not in terms of territorial location and geographical features, but in terms of the specifics and key parameters of the socio-economic situation.",http://arxiv.org/abs/2201.09125v1
Economics,"Predicting Residential Property Value in Catonsville, Maryland: A
  Comparison of Multiple Regression Techniques","Predicting Residential Property Value in Catonsville, Maryland: A Comparison of Multiple Regression Techniques",http://arxiv.org/abs/2201.09125v1
Economics,"A survey of some recent applications of optimal transport methods to
  econometrics",This paper surveys recent applications of methods from the theory of optimal transport to econometric problems.,http://arxiv.org/abs/2201.09125v1
Economics,"Priming prosocial behavior and expectations in response to the Covid-19
  pandemic -- Evidence from an online experiment","This paper studies whether and how differently projected information about the impact of the Covid-19 pandemic affects individuals' prosocial behavior and expectations on future outcomes. We conducted an online experiment with British participants (N=961) when the UK introduced its first lockdown and the outbreak was on its growing stage. Participants were primed with either the environmental or economic consequences (i.e., negative primes), or the environmental or economic benefits (i.e., positive primes) of the pandemic, or with neutral information. We measured priming effects on an incentivized take-and-give dictator game and on participants' expectations about future environmental quality and economic growth. Our results show that primes affect participants' expectations, but not their prosociality. In particular, participants primed with environmental consequences hold a more pessimistic view on future environmental quality, while those primed with economic benefits are more optimistic about future economic growth. Instead, the positive environmental prime and the negative economic prime do not influence expectations. Our results offer insights into how information affects behavior and expectations during the Covid-19 pandemic.",http://arxiv.org/abs/2201.09125v1
Economics,Techno-Economic Assessment Models for 5G,"This paper proposes the characteristics a techno-economic model for 5G should have considering both mobile network operators perspective and end users needs. It also presents a review and classification of models in the literature based on the characteristics of such theoretical techno-economic reference model. The performed analysis identifies current gaps in the techno-economic modeling literature for 5G architectures and shows it can be enhanced using agile techno-economic models like the Universal Techno-Economic Model (UTEM) created and developed by the author to industrialize assessment of different technological solutions, considering all market players perspectives and applicable to decision-making in multiple domains. This model can be used for an effective and agile 5G techno-economic assessment, including not only network deployment perspective but also customers and end users requirements as well as other stakeholders to select the most adequate 5G architectural solution considering both technical and economic feasibility. UTEM model is currently available for all industry stakeholders under specific license of use.",http://arxiv.org/abs/2201.09125v1
Economics,Fritz John's equation in mechanism design,We show the role that an important equation first studied by Fritz John plays in mechanism design.,http://arxiv.org/abs/2201.09125v1
Economics,"The Levy Flight of Cities: Analyzing Social-Economical Trajectories with
  Auto-Embedding","It has been found that human mobility exhibits random patterns following the Levy flight, where human movement contains many short flights and some long flights, and these flights follow a power-law distribution. In this paper, we study the social-economical development trajectories of urban cities. We observe that social-economical movement of cities also exhibit the Levy flight characteristics. We collect the social and economical data such as the population, the number of students, GDP and personal income, etc. from several cities. Then we map these urban data into the social and economical factors through a deep-learning embedding method Auto-Encoder. We find that the social-economical factors of these cities can be fitted approximately as a movement pattern of a power-law distribution. We use the Stochastic Multiplicative Processes (SMP) to explain such movement, where in the presence of a boundary constraint, the SMP leads to a power law distribution. It means that the social-economical trajectories of cities also follow a Levy flight pattern, where some years have large changes in terms of social-economical development, and many years have little changes.",http://arxiv.org/abs/2201.09125v1
Economics,On the Financing of Climate Change Adaptation in Developing Countries,"I offer reflections on adaptation to climate change, with emphasis on developing areas.",http://arxiv.org/abs/2201.09125v1
Economics,An Interacting Agent Model of Economic Crisis,"Most national economies are linked by international trade. Consequently, economic globalization forms a massive and complex economic network with strong links, that is, interactions arising from increasing trade. Various interesting collective motions are expected to emerge from strong economic interactions in a global economy under trade liberalization. Among the various economic collective motions, economic crises are our most intriguing problem. In our previous studies, we have revealed that the Kuramoto's coupled limit-cycle oscillator model and the Ising-like spin model on networks are invaluable tools for characterizing the economic crises. In this study, we develop a mathematical theory to describe an interacting agent model that derives the Kuramoto model and the Ising-like spin model by using appropriate approximations. Our interacting agent model suggests phase synchronization and spin ordering during economic crises. We confirm the emergence of the phase synchronization and spin ordering during economic crises by analyzing various economic time series data. We also develop a network reconstruction model based on entropy maximization that considers the sparsity of the network. Here network reconstruction means estimating a network's adjacency matrix from a node's local information. The interbank network is reconstructed using the developed model, and a comparison is made of the reconstructed network with the actual data. We successfully reproduce the interbank network and the known stylized facts. In addition, the exogenous shock acting on an industry community in a supply chain network and financial sector are estimated. Estimation of exogenous shocks acting on communities of in the real economy in the supply chain network provide evidence of the channels of distress propagating from the financial sector to the real economy through the supply chain network.",http://arxiv.org/abs/2201.09125v1
Economics,Spontaneous Economic Order,"This paper provides an attempt to formalize Hayek's notion of spontaneous order within the framework of the Arrow-Debreu economy. Our study shows that if a competitive economy is enough fair and free, then a spontaneous economic order shall emerge in long-run competitive equilibria so that social members together occupy an optimal distribution of income. Despite this, the spontaneous order might degenerate in the form of economic crises whenever an equilibrium economy approaches the extreme competition. Remarkably, such a theoretical framework of spontaneous order provides a bridge linking Austrian economics and Neoclassical economics, where we shall comprehend a truth: ""Freedom promotes technological progress"".",http://arxiv.org/abs/2201.09125v1
Economics,"When does the stock market listen to economic news? New evidence from
  copulas and news wires","We study association between macroeconomic news and stock market returns using the statistical theory of copulas, and a new comprehensive measure of news based on the indexing of news wires. We find the impact of economic news on equity returns to be nonlinear and asymmetric. In particular, controlling for economic conditions and surprises associated with releases of economic data, we find that the market reacts strongly and negatively to the most unfavourable macroeconomic news, but appears to largely discount the good news. This relationship persists throughout the different stages of the business cycle.",http://arxiv.org/abs/2201.09125v1
Economics,"Modélisation spatiale de la formation des agglomérations dans la
  zone algéroise","The goal of this study is to analyze the dynamics underlying Algiers urban area formation with reference to The New Economic Geography (NEG) theories and more precisely to the paper of Paul Krugman (1991), ""Increasing returns and economic geography"" which explains the mechanisms of economic activities concentration through two types of forces: centripetal forces enhancing the economic activities concentration and centrifugal forces hindering the agglomeration process. In fact, these mechanisms are translated into a system of nonlinear equations which is very hard to solve analytically. As a consequence, the use of numerical methods is highly advocated. We present some numerical simulations using real Algerian data.",http://arxiv.org/abs/2201.09125v1
Economics,IMF Lending and Economic Growth: An Empirical Analysis of Ukraine,"This study uses Vector Autoregression (VAR) Methodology as well as Vector Error Correction (VEC) Methodology to examine the existence and direction of causality between economic growth and IMF lending for Ukraine. The paper examines the IMF lending data for the period of 1991-2010. Robust empirical analysis indicates that IMF lending has a negative effect of on Ukraine's economic growth in the short term. Policy implications of this finding are that, despite short-run decline in economic growth, IMF lending can result in a long-run sustainable growth for Ukraine. For this, policymakers need to ensure that fund's money are used not only to cover budget's deficit, but also to finance institutional reforms.",http://arxiv.org/abs/2201.09125v1
Economics,ICT and Employment in India: A Sectoral Level Analysis,"How technology affects growth or employment has long been debated. With a hiatus, the debate revived once again in the form of how Information and Communications Technology, as a form of new technology, exerts on productivity and employment. Information and Communications Technology perceived as General Purpose Technology like steam engine or electricity in the past, ushered the world into a new techno-economic paradigm, given its deep social, economic and cultural implications. For instance, within economic implication, it is hard to imagine an economic activity that does not it, directly or indirectly. Eventually, Information and Communications Technology intensity, measure as the ratio of Information and Communications Technology investment to total investment, increased phenomenally in industries across sectors.",http://arxiv.org/abs/2201.09125v1
Economics,"Dimensional Analysis in Economics: A Study of the Neoclassical Economic
  Growth Model","The fundamental purpose of the present research article is to introduce the basic principles of Dimensional Analysis in the context of the neoclassical economic theory, in order to apply such principles to the fundamental relations that underlay most models of economic growth. In particular, basic instruments from Dimensional Analysis are used to evaluate the analytical consistency of the Neoclassical economic growth model. The analysis shows that an adjustment to the model is required in such a way that the principle of dimensional homogeneity is satisfied.",http://arxiv.org/abs/2201.09125v1
Economics,"Token Economics in Energy Systems: Concept, Functionality and
  Applications","Traditional centralized energy systems have the disadvantages of difficult management and insufficient incentives. Blockchain is an emerging technology, which can be utilized in energy systems to enhance their management and control. Integrating token economy and blockchain technology, token economic systems in energy possess the characteristics of strong incentives and low cost, facilitating integrating renewable energy and demand side management, and providing guarantees for improving energy efficiency and reducing emission. This article describes the concept and functionality of token economics, and then analyzes the feasibility of applying token economics in the energy systems, and finally discuss the applications of token economics with an example in integrated energy systems.",http://arxiv.org/abs/2201.09125v1
Economics,Can Economics Afford Not To Become Natural Science?,The 'Discussion & Debate' issue of this Euro. Phys. J. Special Topic volume is: 'Can economics be a Physical Science?' I would rather address a more general question: 'Can economics or sociology avoid joining Natural Science?' and argue that mainstream or core economics or sociology can not escape joining natural science.,http://arxiv.org/abs/2201.09125v1
Economics,Classifications of Innovations Survey and Future Directions,"The purpose of this paper is to focus on similarity and/or heterogeneity of taxonomies of innovation present in the economic fields to show as the economic literature uses different names to indicate the same type of technical change and innovation, and the same name for different types of innovation. This ambiguity of classification makes it impossible to compare the various studies; moreover the numerous typologies existing in the economics of innovation, technometrics, economics of technical change, management of technology, etc., have hindered the development of knowledge in these fields. The research presents also new directions on the classification of innovation that try to overcome these problems.",http://arxiv.org/abs/2201.09125v1
Economics,"Wasserstein Index Generation Model: Automatic Generation of Time-series
  Index with Application to Economic Policy Uncertainty","I propose a novel method, the Wasserstein Index Generation model (WIG), to generate a public sentiment index automatically. To test the model`s effectiveness, an application to generate Economic Policy Uncertainty (EPU) index is showcased.",http://arxiv.org/abs/2201.09125v1
Economics,"Achieving Economic Operation and Secondary Frequency Regulation
  Simultaneously Through Feedback Control","This article presents an exciting finding for the power industry: the parameters of secondary frequency control based on integral or proportional integral control can be tuned to achieve economic operation and frequency regulation simultaneously. We show that if the power imbalance is represented by frequency deviation, an iterative dual decomposition based economic dispatch solving is equivalent to integral control. An iterative method of multipliers based economic dispatch is equivalent to proportional integral control. Similarly, if the controller parameters of the secondary frequency controls are chosen based on generator cost functions, these secondary frequency controllers achieve both economic operation and frequency regulation simultaneously.",http://arxiv.org/abs/2201.09125v1
Economics,"Critical review of models, containing cultural levels beyond the
  organizational one","The current article traces back the scientific interest to cultural levels across the organization at the University of National and World Economy, and especially in the series of Economic Alternatives - an official scientific magazine, issued by this Institution. Further, a wider and critical review of international achievements in this field is performed, revealing diverse analysis perspectives with respect to cultural levels. Also, a useful model of exploring and teaching the cultural levels beyond the organization is proposed.   Keywords: globalization, national culture, organization culture, cultural levels, cultural economics. JEL: M14, Z10.",http://arxiv.org/abs/2201.09125v1
Economics,"Variety, Complexity and Economic Development","We propose a combinatorial model of economic development. An economy develops by acquiring new capabilities allowing for the production of an ever greater variety of products of increasingly complex products. Taking into account that economies abandon the least complex products as they develop over time, we show that variety first increases and then decreases in the course of economic development. This is consistent with the empirical pattern known as 'the hump'. Our results question the common association of variety with complexity. We further discuss the implications of our model for future research.",http://arxiv.org/abs/2201.09125v1
Statistics,"Rejoinder to ""Equi-energy sampler with applications in statistical
  inference and statistical mechanics""","Rejoinder to ``Equi-energy sampler with applications in statistical inference and statistical mechanics'' by Kou, Zhou and Wong [math.ST/0507080]",http://arxiv.org/abs/math/0611224v1
Statistics,Upward and downward statistical continuities,"A real valued function $f$ defined on a subset $E$ of $\textbf{R}$, the set of real numbers, is statistically upward continuous if it preserves statistically upward half quasi-Cauchy sequences, is statistically downward continuous if it preserves statistically downward half quasi-Cauchy sequences; and a subset $E$ of $\textbf{R}$, is statistically upward compact if any sequence of points in $E$ has a statistically upward half quasi-Cauchy subsequence, is statistically downward compact if any sequence of points in $E$ has a statistically downward half quasi-Cauchy subsequence where a sequence $(x_{n})$ of points in $\textbf{R}$ is called statistically upward half quasi-Cauchy if \[ \lim_{n\rightarrow\infty}\frac{1}{n}|\{k\leq n: x_{k}-x_{k+1}\geq \varepsilon\}|=0 \] is statistically downward half quasi-Cauchy if \[ \lim_{n\rightarrow\infty}\frac{1}{n}|\{k\leq n: x_{k+1}-x_{k}\geq \varepsilon\}|=0 \] for every $\varepsilon>0$. We investigate statistically upward continuity, statistically downward continuity, statistically upward half compactness, statistically downward half compactness and prove interesting theorems. It turns out that uniform limit of a sequence of statistically upward continuous functions is statistically upward continuous, and uniform limit of a sequence of statistically downward continuous functions is statistically downward continuous.",http://arxiv.org/abs/math/0611224v1
Statistics,Applications of Information Theory: Statistics and Statistical Mechanics,The method of optimizing entropy is used to (i) conduct Asymptotic Hypothesis Testing and (ii) determine the particle distribution for which Entropy is maximized. This paper focuses on two related applications of Information Theory: Statistics and Statistical Mechanics.,http://arxiv.org/abs/math/0611224v1
Statistics,"Order statistics on the spacings between order statistics for the
  uniform distribution",Closed-form expressions for the distributions of the order statistics on the spacings between order statistics for the uniform distribution are obtained. This generalizes a result by Fisher concerning tests of significance in the harmonic analysis of a series.,http://arxiv.org/abs/math/0611224v1
Statistics,Statistical Inference: The Big Picture,"Statistics has moved beyond the frequentist-Bayesian controversies of the past. Where does this leave our ability to interpret results? I suggest that a philosophy compatible with statistical practice, labeled here statistical pragmatism, serves as a foundation for inference. Statistical pragmatism is inclusive and emphasizes the assumptions that connect statistical models with observed data. I argue that introductory courses often mischaracterize the process of statistical inference and I propose an alternative ""big picture"" depiction.",http://arxiv.org/abs/math/0611224v1
Statistics,On a geometric mean and power-law statistical distributions,For a large class of statistical systems a geometric mean value of the observables is constrained. These observables are characterized by a power-law statistical distribution.,http://arxiv.org/abs/math/0611224v1
Statistics,"Copula representations and order statistics for conditionally
  independent random variables",The copula representations for conditionally independent random variables and the distribution properties of order statistics of these random variables are studied.,http://arxiv.org/abs/math/0611224v1
Statistics,A simple regression equivalence of Pillai's trace statistic,Derived here is a single regression coefficient equivalent to Pillai's trace statistic in multivariate analysis of variance.,http://arxiv.org/abs/math/0611224v1
Statistics,"Fisher's combined probability test for high-dimensional covariance
  matrices","Testing large covariance matrices is of fundamental importance in statistical analysis with high-dimensional data. In the past decade, three types of test statistics have been studied in the literature: quadratic form statistics, maximum form statistics, and their weighted combination. It is known that quadratic form statistics would suffer from low power against sparse alternatives and maximum form statistics would suffer from low power against dense alternatives. The weighted combination methods were introduced to enhance the power of quadratic form statistics or maximum form statistics when the weights are appropriately chosen. In this paper, we provide a new perspective to exploit the full potential of quadratic form statistics and maximum form statistics for testing high-dimensional covariance matrices. We propose a scale-invariant power enhancement test based on Fisher's method to combine the p-values of quadratic form statistics and maximum form statistics. After carefully studying the asymptotic joint distribution of quadratic form statistics and maximum form statistics, we prove that the proposed combination method retains the correct asymptotic size and boosts the power against more general alternatives. Moreover, we demonstrate the finite-sample performance in simulation studies and a real application.",http://arxiv.org/abs/math/0611224v1
Statistics,One Hundred Probability and Statistics Inequalities,"Herein we present one hundred inequalities culled from various corners of the probability, statistics, and combinatorics literature. We welcome new suggestions.",http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion: The Dantzig selector: Statistical estimation when $p$ is
  much larger than $n$","Discussion of ""The Dantzig selector: Statistical estimation when $p$ is much larger than $n$"" [math/0506081]",http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion: The Dantzig selector: Statistical estimation when $p$ is
  much larger than $n$",Discussion of ``The Dantzig selector: Statistical estimation when $p$ is much larger than $n$'' [math/0506081],http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion: The Dantzig selector: Statistical estimation when $p$ is
  much larger than $n$",Discussion of ``The Dantzig selector: Statistical estimation when $p$ is much larger than $n$'' [math/0506081],http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion: The Dantzig selector: statistical estimation when $p$ is
  much larger than $n$",Discussion of ``The Dantzig selector: Statistical estimation when $p$ is much larger than $n$'' [math/0506081],http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion: The Dantzig selector: Statistical estimation when $p$ is
  much larger than $n$",Discussion of ``The Dantzig selector: Statistical estimation when $p$ is much larger than $n$'' [math/0506081],http://arxiv.org/abs/math/0611224v1
Statistics,"Rejoinder: The Dantzig selector: Statistical estimation when $p$ is much
  larger than $n$",Rejoinder to ``The Dantzig selector: Statistical estimation when $p$ is much larger than $n$'' [math/0506081],http://arxiv.org/abs/math/0611224v1
Statistics,Open statistical issues in particle physics,"Many statistical issues arise in the analysis of Particle Physics experiments. We give a brief introduction to Particle Physics, before describing the techniques used by Particle Physicists for dealing with statistical problems, and also some of the open statistical questions.",http://arxiv.org/abs/math/0611224v1
Statistics,Multivariate Statistical Analysis: A Geometric Perspective,"A new, coordinate-free (geometric) approach to multivariate statistical analysis. General multivariate linear models and linear hypotheses are defined in geometric form. A method of constructing statistical criteria is defined for linear hypotheses. As a result, multivariate statistical analysis is developed in full analogy to classical statistical analysis. This approach is based on tensor products and modules over the ring of square matrices, supplied with an inner product.",http://arxiv.org/abs/math/0611224v1
Statistics,Deferred statistical order convergence in Riesz spaces,"Some types of statistical convergence such as statistical order and deferred statistical convergences have been studied and investigated in Riesz spaces, recently. In this paper, we introduce the concept of deferred statistical convergence in Riesz spaces with order convergence. Moreover, we give some relations between deferred statistical order convergence and other kinds of statistical convergences.",http://arxiv.org/abs/math/0611224v1
Statistics,Introduction,"The Statistics Consortium at the University of Maryland, College Park, hosted a two-day workshop on Bayesian Methods that Frequentists Should Know during April 30--May 1, 2008. The event was co-sponsored by the Institute of Mathematical Statistics (IMS), Office of Research and Methodology, National Center for Health Statistics, Survey Research Methods Section (SRMS) of the American Statistical Association, and Washington Statistical Society. The workshop was intended to bring out the positive features of Bayesian statistics in solving real-life problems, including complex problems in sample surveys and production of high-quality official statistics.",http://arxiv.org/abs/math/0611224v1
Statistics,"On the geometry of lightlike submanifolds of indefinite statistical
  manifolds","We study lightlike submanifolds of indefinite statistical manifolds. Contrary to the classical theory of submanifolds of statistical manifolds, lightlike submanifolds of indefinite statistical manifolds need not to be statistical submanifold. Therefore we obtain some conditions for a lightlike submanifold of indefinite statistical manifolds to be a lightlike statistical submanifold. We derive the expression of statistical sectional curvature and finally obtain some conditions for the induced statistical Ricci tensor on a lightlike submanifold of indefinite statistical manifolds to be symmetric.",http://arxiv.org/abs/math/0611224v1
Statistics,Foundations of Structural Statistics: Statistical Manifolds,"Upon a consistent topological statistical theory the application of structural statistics requires a quantification of the proximity structure of model spaces. An important tool to study these structures are Pseudo-Riemannian metrices, which in the category of statistical models are induced by statistical divergences. The present article extends the notation of topological statistical models by a differential structure to statistical manifolds and introduces the differential geometric foundations to study distribution families by their differential-, Riemannian- and symplectic geometry.",http://arxiv.org/abs/math/0611224v1
Statistics,Comment: Classifier Technology and the Illusion of Progress,Comment on Classifier Technology and the Illusion of Progress [math.ST/0606441],http://arxiv.org/abs/math/0611224v1
Statistics,Comment: Classifier Technology and the Illusion of Progress,Comment on Classifier Technology and the Illusion of Progress [math.ST/0606441],http://arxiv.org/abs/math/0611224v1
Statistics,Rejoinder: Classifier Technology and the Illusion of Progress,Rejoinder: Classifier Technology and the Illusion of Progress [math.ST/0606441],http://arxiv.org/abs/math/0611224v1
Statistics,Comment: Causal Inference in the Medical Area,Comment on Causal Inference in the Medical Area [math.ST/0612783],http://arxiv.org/abs/math/0611224v1
Statistics,"Comment on ""Support Vector Machines with Applications""",Comment on ``Support Vector Machines with Applications'' [math.ST/0612817],http://arxiv.org/abs/math/0611224v1
Statistics,"Comment on ""Support Vector Machines with Applications""","Comment on ""Support Vector Machines with Applications"" [math.ST/0612817]",http://arxiv.org/abs/math/0611224v1
Statistics,"Comment on ""Support Vector Machines with Applications""",Comment on [math.ST/0612817],http://arxiv.org/abs/math/0611224v1
Statistics,Discussion: Conditional growth charts,Discussion of Conditional growth charts [math.ST/0702634],http://arxiv.org/abs/math/0611224v1
Statistics,Discussion: Conditional growth charts,Discussion of Conditional growth charts [math.ST/0702634],http://arxiv.org/abs/math/0611224v1
Statistics,Discussion: Conditional growth charts,Discussion of Conditional growth charts [math.ST/0702634],http://arxiv.org/abs/math/0611224v1
Statistics,Discussion: Conditional growth charts,Discussion of Conditional growth charts [math.ST/0702634],http://arxiv.org/abs/math/0611224v1
Statistics,Rejoinder: Conditional Growth Charts,Rejoinder: Conditional Growth Charts [math.ST/0702634],http://arxiv.org/abs/math/0611224v1
Statistics,Discussion of: Statistical analysis of an archeological find,Discussion of ``Statistical analysis of an archeological find'' by Andrey Feuerverger [arXiv:0804.0079],http://arxiv.org/abs/math/0611224v1
Statistics,Rejoinder of: Statistical analysis of an archeological find,Rejoinder of ``Statistical analysis of an archeological find'' [arXiv:0804.0079],http://arxiv.org/abs/math/0611224v1
Statistics,Comment: Citation Statistics,"Comment on ""Citation Statistics"" [arXiv:0910.3529]",http://arxiv.org/abs/math/0611224v1
Statistics,Comment: Citation Statistics,"Comment on ""Citation Statistics"" [arXiv:0910.3529]",http://arxiv.org/abs/math/0611224v1
Statistics,Rejoinder: Citation Statistics,"Rejoinder to ""Citation Statistics"" [arXiv:0910.3529]",http://arxiv.org/abs/math/0611224v1
Statistics,Ternary algebras with braided statistics,"Algebraic relations that characterize quantum statistics (Bose-Einstein statistic, Fermi-Dirac statistic, supersymmetry, parastatistic, anyonic statistic, ...) are reformulated herein in terms of a new algebraic structure, which we call para-algebra.",http://arxiv.org/abs/math/0611224v1
Statistics,Comment: The Need for Syncretism in Applied Statistics,"Comment on ""The Need for Syncretism in Applied Statistics"" [arXiv:1012.1161]",http://arxiv.org/abs/math/0611224v1
Statistics,Bayesian Statistical Pragmatism,"Discussion of ""Statistical Inference: The Big Picture"" by R. E. Kass [arXiv:1106.2895]",http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion of ""Statistical Inference: The Big Picture"" by R. E. Kass","Discussion of ""Statistical Inference: The Big Picture"" by R. E. Kass [arXiv:1106.2895]",http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion of ""Statistical Inference: The Big Picture"" by R. E. Kass","Discussion of ""Statistical Inference: The Big Picture"" by R. E. Kass [arXiv:1106.2895]",http://arxiv.org/abs/math/0611224v1
Statistics,Information Geometry and Statistical Manifold,"We review basic notions in the field of information geometry such as Fisher metric on statistical manifold, $\alpha$-connection and corresponding curvature following Amari's work . We show application of information geometry to asymptotic statistical inference.",http://arxiv.org/abs/math/0611224v1
Statistics,Multivariate Order Statistics: The Intermediate Case,"Asymptotic normality of intermediate order statistics taken from univariate iid random variables is well-known. We generalize this result to random vectors in arbitrary dimension, where the order statistics are taken componentwise.",http://arxiv.org/abs/math/0611224v1
Statistics,"Statistical Curse of the Second Half Rank, Eulerian numbers and Stirling
  numbers",I describe the occurence of Eulerian numbers and Stirling numbers of the second kind in the combinatorics of the Statistical Curse of the Second Half Rank problem.,http://arxiv.org/abs/math/0611224v1
Statistics,Anti-Invariant Holomorphic Statistical Submersions,"Our purpose in this article is to study anti-invariant statistical submersions from holomorphic statistical manifolds. Firstly we introduce holomorphic statistical submersions satisfying the certain condition, after we give anti-invariant statistical submersions satisfying the certain condition. And we supported our results with examples.",http://arxiv.org/abs/math/0611224v1
Statistics,On the Powers of Some New Chi-Square Type Statistics,"In this paper, four new Chi-Square type statistics are presented for testing the hypothesis of a uniform null versus specified trend alternatives. The powers of these test statistics are compared with the powers of the statistics considered by Steele and Chaseling [8]. The four test statistics are shown to have superior or equivalent powers to the powers of the test statistics considered by the authors for certain trend alternatives and for certain conditions placed on the cell count.",http://arxiv.org/abs/math/0611224v1
Statistics,Statistical quasi Cauchyness in two normed spaces,"A function $f$ defined on a subset $E$ of a two normed space $X$ is statistically ward continuous if it preserves statistically quasi-Cauchy sequences of points in $E$ where a sequence $(x_n)$ is statistically quasi-Cauchy if $(\Delta x_{n})$ is a statistically null sequence. A subset $E$ of $X$ is statistically ward compact if any sequence of points in $E$ has a statistically quasi-Cauchy subsequence. In this paper, new kinds of continuities are investigated in two normed spaces. It turns out that uniform limit of statistically ward continuous functions is again statistically ward continuous.",http://arxiv.org/abs/math/0611224v1
Statistics,Foundations of Structural Statistics: Topological Statistical Theory,"Topological statistical theory provides the foundation for a modern mathematical reformulation of classical statistical theory: Structural Statistics emphasizes the structural assumptions that accompany distribution families and the set of structure preserving transformations between them, given by their statistical morphisms. The resulting language is designed to integrate complicated structured model spaces like deep-learning models and to close the gap to topology and differential geometry. To preserve the compatibility to classical statistics the language comprises corresponding concepts for standard information criteria like sufficiency and completeness.",http://arxiv.org/abs/math/0611224v1
Statistics,Statistical duality of the Laplace distribution,The statistical duality of distributions is a powerful tool for statistical inferences. In the paper the statistical duality of Laplace distribution is discussed. As shown the confidence density of the parameter of this distribution is uniquely determined.,http://arxiv.org/abs/math/0611224v1
Statistics,Correction. Efficient parameter estimation for self-similar processes,Correction to The Annals of Statistics (1989) 17 1749--1766 [URL: http://links.jstor.org/sici?sici=0090-5364%28198912%2917%3A4%3C1749%3AEPEFSP%3E 2.0.CO%3B2-9],http://arxiv.org/abs/math/0611224v1
Statistics,"Discussion: A tale of three cousins: Lasso, L2Boosting and Dantzig",Discussion of ``The Dantzig selector: Statistical estimation when $p$ is much larger than $n$'' by Emmanuel Candes and Terence Tao [math/0506081],http://arxiv.org/abs/math/0611224v1
